id,pchembl_value,canonical_smiles,target_organism,source
CHEMBL3214457,4.39,O=C(c1cccc2c1-c1ccccc1/C2=N/O)N1CCCCC1,Homo sapiens,chembl
CHEMBL3217784,8.92,NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl,Homo sapiens,chembl
CHEMBL3220465,6.5,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1F,Homo sapiens,chembl
CHEMBL3220466,7.08,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,Homo sapiens,chembl
CHEMBL3220467,7.17,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,Homo sapiens,chembl
CHEMBL3220468,6.29,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C#N,Homo sapiens,chembl
CHEMBL3220469,7.21,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220470,6.49,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(C(=O)N(C)C)cc2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220471,6.66,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3ccnn3)cc2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220472,6.43,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3nc(C)nc3C)cc2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220473,6.17,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2F)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220474,6.49,CNC(=O)c1ccccc1Nc1cc(Nc2ccc3c(c2)OCO3)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220475,6.38,CNC(=O)c1ccccc1Nc1cc(Nc2ccc3ccccc3c2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220476,6.14,CNC(=O)c1ccccc1Nc1cc(Nc2cc(OC)c(OC)c(OC)c2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220477,6.76,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)c(C)c2)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3220478,5.51,CNC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,Homo sapiens,chembl
CHEMBL3220479,6.8,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,Homo sapiens,chembl
CHEMBL3220481,4.92,O=C(Nc1ccccc1)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,Homo sapiens,chembl
CHEMBL3220483,6.88,COc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,Homo sapiens,chembl
CHEMBL3220484,6.43,COc1cc(N2CCOCC2)ccc1Nc1cc(Nc2ccccc2C(N)=O)ccn1,Homo sapiens,chembl
CHEMBL3220485,6.49,CN(C)C(=O)c1ccc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)cc1,Homo sapiens,chembl
CHEMBL3220486,6.66,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(-n3ccnn3)cc2)c1,Homo sapiens,chembl
CHEMBL3220487,6.43,Cc1nc(C)n(-c2ccc(Nc3cc(Nc4ccccc4C(N)=O)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3220488,6.17,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2F)c1,Homo sapiens,chembl
CHEMBL3220489,6.49,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3c(c2)OCO3)c1,Homo sapiens,chembl
CHEMBL3220490,6.38,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3ccccc3c2)c1,Homo sapiens,chembl
CHEMBL3220491,6.14,COc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)cc(OC)c1OC,Homo sapiens,chembl
CHEMBL3220492,6.76,Cc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,Homo sapiens,chembl
CHEMBL3220493,9.535,NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,Homo sapiens,chembl
CHEMBL3220494,9.38,COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,Homo sapiens,chembl
CHEMBL3220495,9.105,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1,Homo sapiens,chembl
CHEMBL3220496,9.52,NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2F)ncc1Cl,Homo sapiens,chembl
CHEMBL3220497,8.595,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)ccc1N1CCOCC1,Homo sapiens,chembl
CHEMBL3220498,9.51,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)ccc1N1CCOCC1,Homo sapiens,chembl
CHEMBL3220499,9.6,NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)c(F)c2)ncc1Cl,Homo sapiens,chembl
CHEMBL3220500,9.11,N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,Homo sapiens,chembl
CHEMBL3220501,8.6,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,Homo sapiens,chembl
CHEMBL3220502,9.8,NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCC3=O)cc2)ncc1Cl,Homo sapiens,chembl
CHEMBL3220503,6.0,COc1cc(N2CCOCC2)ccc1Nc1cc(Nc2ccccc2C(=O)N(C)C)c(C(F)(F)F)cn1,Homo sapiens,chembl
CHEMBL3220504,5.75,O=C1NCc2cccc(Nc3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)c21,Homo sapiens,chembl
CHEMBL3301607,5.67,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,Homo sapiens,chembl
CHEMBL3301622,6.29,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,Homo sapiens,chembl
CHEMBL3310138,5.66,Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,Homo sapiens,chembl
CHEMBL3310142,6.24,O=C(Cc1c(F)cccc1Cl)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,Homo sapiens,chembl
CHEMBL3352845,7.47,CN(C)CCn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355145,6.94,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355146,7.42,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355147,6.22,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4cccc(Cl)c4)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355148,5.74,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccc(Cl)cc4)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355149,6.5,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4F)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355150,6.86,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4cccc(F)c4)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355151,6.79,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccc(F)cc4)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355153,5.51,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)N(C)c4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355156,7.1,Cc1ccc(NC(=O)c2ccc(F)c(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355157,5.34,Cc1ccc(NC(=O)c2cc(F)cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355158,7.15,Cc1ccc(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)ccc2F)cn1,Homo sapiens,chembl
CHEMBL3355159,6.64,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2F)cn1,Homo sapiens,chembl
CHEMBL3355160,6.93,Cc1cncc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)c1,Homo sapiens,chembl
CHEMBL3355161,6.85,Cc1ncccc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,Homo sapiens,chembl
CHEMBL3355162,6.85,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)c(C)n1,Homo sapiens,chembl
CHEMBL3355164,5.29,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)nc1,Homo sapiens,chembl
CHEMBL3355165,6.535,Cc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)ccn1,Homo sapiens,chembl
CHEMBL3355166,6.26,Cc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cc(C)n1,Homo sapiens,chembl
CHEMBL3355167,7.21,Cc1ncc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355168,6.275,Cc1ccc(CNC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355169,6.88,Cn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355170,6.69,Cn1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)n1,Homo sapiens,chembl
CHEMBL3355171,6.79,Cn1nccc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,Homo sapiens,chembl
CHEMBL3355172,6.94,Cc1nn(C)cc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,Homo sapiens,chembl
CHEMBL3355173,6.23,Cn1cnc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)n1,Homo sapiens,chembl
CHEMBL3355174,6.215,CC(C)n1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355175,7.68,CCN(CC)CCn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,Homo sapiens,chembl
CHEMBL3355176,7.64,O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(CCN4CCCC4)c3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL3355177,6.74,O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL3355179,6.86,CCN(CC)CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,Homo sapiens,chembl
CHEMBL3355180,7.0,O=C(Nc1cnn(-c2cccc(C(=O)NCCCN3CCCC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL3355181,6.366666666666667,O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCNCC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL3355182,6.77,CN1CCC(CNC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)CC1,Homo sapiens,chembl
CHEMBL3355183,7.47,O=C(Nc1cnn(-c2cccc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL3355184,7.54,O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL3355992,6.46,CN(C)CCNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,Homo sapiens,chembl
CHEMBL3355993,6.15,Cc1cc(Nc2nc3ccccc3[nH]2)c2ccccc2c1Oc1ncccc1-c1ccnc(NCCN(C)C)n1,Homo sapiens,chembl
CHEMBL3355994,7.5,CC(C)CCNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,Homo sapiens,chembl
CHEMBL3355995,7.92,OCCNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,Homo sapiens,chembl
CHEMBL3355996,8.26,CN1CCCC(Nc2nccc(-c3cccnc3Oc3ccc(Nc4nc5ccccc5[nH]4)c4ccccc34)n2)C1,Homo sapiens,chembl
CHEMBL3355997,7.85,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)c(-c2ccnc(N[C@@H]3CCCNC3)n2)c1,Homo sapiens,chembl
CHEMBL3355998,7.51,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)c(-c2ccnc(N[C@H]3CCCNC3)n2)c1,Homo sapiens,chembl
CHEMBL3355999,8.72,N[C@H]1CC[C@H](Nc2nccc(-c3cccnc3Oc3ccc(Nc4nc5ccccc5[nH]4)c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL3356000,8.12,N[C@H]1CC[C@@H](Nc2nccc(-c3cccnc3Oc3ccc(Nc4nc5ccccc5[nH]4)c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL3356001,8.72,Cc1cc(Nc2nc3ccccc3[nH]2)c2ccccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CC[C@H](N)CC2)n1,Homo sapiens,chembl
CHEMBL3356002,7.7,Cc1cc(Nc2nc3ccccc3[nH]2)c2ccccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CCCNC2)n1,Homo sapiens,chembl
CHEMBL3356003,8.15,Cc1cc(Nc2nc3ccccc3o2)c2ccccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CC[C@H](N)CC2)n1,Homo sapiens,chembl
CHEMBL3356004,5.66,Cc1cc(NS(=O)(=O)c2ccccc2)c2ccccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CC[C@H](N)CC2)n1,Homo sapiens,chembl
CHEMBL3356005,5.92,COc1ccccc1S(=O)(=O)Nc1cc(C)c(Oc2ncccc2-c2ccnc(N[C@H]3CC[C@H](N)CC3)n2)c2ccccc12,Homo sapiens,chembl
CHEMBL3356006,6.4,Cc1cc(NS(=O)(=O)c2ccccc2C#N)c2ccccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CC[C@H](N)CC2)n1,Homo sapiens,chembl
CHEMBL3356007,5.8,Cc1cc(NS(=O)(=O)c2ccccc2Cl)c2ccccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CC[C@H](N)CC2)n1,Homo sapiens,chembl
CHEMBL3356008,6.27,Cc1ccc2c(NS(=O)(=O)c3ccccc3Cl)cccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CC[C@H](N)CC2)n1,Homo sapiens,chembl
CHEMBL3356009,5.6,Cc1ccc2c(NS(=O)(=O)c3ccccc3Cl)cccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CCCNC2)n1,Homo sapiens,chembl
CHEMBL3356010,6.4,N[C@H]1CC[C@H](Nc2nccc(-c3cccnc3Oc3ccc(NS(=O)(=O)c4ccccc4Cl)c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL3393333,6.44,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,Homo sapiens,chembl
CHEMBL3393595,7.5,CN(C)c1ccc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3c2)cc1,Homo sapiens,chembl
CHEMBL3393596,7.07,Cn1cc(-c2c[nH]c3ncc([C@H]4CC[C@H](N5CCOCC5)CC4)cc23)cn1,Homo sapiens,chembl
CHEMBL3393597,6.89,Cn1cc(-c2c[nH]c3ncc([C@H]4CC[C@H](N5CCCOCC5)CC4)cc23)cn1,Homo sapiens,chembl
CHEMBL3393598,7.4,O=C(NCCN1CCN(C2CCC2)CC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,Homo sapiens,chembl
CHEMBL3393599,8.15,COc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4cccc(C)c4)cn3)c2)cc(OC)c1OC,Homo sapiens,chembl
CHEMBL3393601,7.0,O/N=C1/c2ccccc2-c2nc3ccccc3nc21,Homo sapiens,chembl
CHEMBL3393602,7.18,O=C(O/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccco1,Homo sapiens,chembl
CHEMBL3393603,7.19,COc1ccc(C(=O)O/N=C2/c3ccccc3-c3nc4ccccc4nc32)cc1OC,Homo sapiens,chembl
CHEMBL3393604,7.92,COc1ccc2c(c1)OCC(C(=O)NC(=O)N(CC(=O)NCCCCCCNC(=O)c1ccc(-c3n[nH]c4ccccc34)cc1)CC(C)C)O2,Homo sapiens,chembl
CHEMBL3393605,5.11,Cc1ccc(NC(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)cc1Nc1nccc(-c2cccnc2)n1,Homo sapiens,chembl
CHEMBL3393606,5.973333333333334,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,Homo sapiens,chembl
CHEMBL3393607,7.9425,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4cccnc4)n3)cc2)c1,Homo sapiens,chembl
CHEMBL3393608,8.223333333333334,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)cc2)c1,Homo sapiens,chembl
CHEMBL3394093,5.38,COC(Cn1c(SCC#N)nc(-c2ccc(F)cc2)c1-c1ccnc(F)c1)OC,Homo sapiens,chembl
CHEMBL3394094,6.7,COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,Homo sapiens,chembl
CHEMBL3394095,5.93,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCC(=O)N(C)C)n2C)ccn1,Homo sapiens,chembl
CHEMBL3394096,6.58,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCC(=O)O)n2C)ccn1,Homo sapiens,chembl
CHEMBL3394097,6.59,CC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,Homo sapiens,chembl
CHEMBL3394098,7.04,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)O)n2C)ccn1,Homo sapiens,chembl
CHEMBL3394099,6.57,COC(Cn1c(SCCC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,Homo sapiens,chembl
CHEMBL3394100,7.26,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C)ccn1,Homo sapiens,chembl
CHEMBL3394101,7.48,COC(Cn1c(S/C=C\C(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,Homo sapiens,chembl
CHEMBL3394102,7.09,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CC2)ccn1,Homo sapiens,chembl
CHEMBL3394103,7.33,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CCC2)ccn1,Homo sapiens,chembl
CHEMBL3394104,7.35,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CCCC2)ccn1,Homo sapiens,chembl
CHEMBL3394105,6.88,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CCCCC2)ccn1,Homo sapiens,chembl
CHEMBL3394106,7.75,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CC2)ccn1,Homo sapiens,chembl
CHEMBL3394107,7.6,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CCCCC2)ccn1,Homo sapiens,chembl
CHEMBL3394108,7.46,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CCCO2)ccn1,Homo sapiens,chembl
CHEMBL3394109,6.65,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC(O)CO)ccn1,Homo sapiens,chembl
CHEMBL3394110,7.1,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C2CCCCC2)ccn1,Homo sapiens,chembl
CHEMBL3394111,6.75,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C)ccn1,Homo sapiens,chembl
CHEMBL3394112,5.7,COC(Cn1c(SC2CCC(C(=O)O)CC2O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,Homo sapiens,chembl
CHEMBL3394113,5.58,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2CC2CCCO2)ccn1,Homo sapiens,chembl
CHEMBL3394114,6.17,CCOC(=O)/C=C/Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C1CC1,Homo sapiens,chembl
CHEMBL3394115,5.66,CCOC(=O)/C=C/Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CC(OC)OC,Homo sapiens,chembl
CHEMBL3394116,5.92,CCOC(=O)/C=C/Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CC1CC1,Homo sapiens,chembl
CHEMBL3394117,6.77,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C/C(=O)O)n2CC2CC2)ccn1,Homo sapiens,chembl
CHEMBL3394118,5.82,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(Sc3cccc(I)n3)n2C2CCCCC2)ccn1,Homo sapiens,chembl
CHEMBL3394119,7.1,COC(Cn1c(SCC#N)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CC2)c1)OC,Homo sapiens,chembl
CHEMBL3394120,7.92,COC(Cn1c(S/C=C\C(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CC2)c1)OC,Homo sapiens,chembl
CHEMBL3394121,7.58,CCC(C)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC(OC)OC)ccn1,Homo sapiens,chembl
CHEMBL3394122,7.21,CCNC(=O)N1CCC(Nc2cc(-c3c(-c4ccc(F)cc4)nc(S/C=C\C(=O)O)n3C)ccn2)CC1,Homo sapiens,chembl
CHEMBL3394123,7.27,O=C(O)/C=C\Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,Homo sapiens,chembl
CHEMBL3394124,6.67,O=C(O)/C=C/Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,Homo sapiens,chembl
CHEMBL3394125,7.77,O=C(O)/C=C\Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,Homo sapiens,chembl
CHEMBL3394126,7.1,CCOC(=O)/C=C\Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,Homo sapiens,chembl
CHEMBL3422092,7.17,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,Homo sapiens,chembl
CHEMBL3545083,7.96,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,Homo sapiens,chembl
CHEMBL356169,4.46,COc1ccc2ncn(-c3ccccc3)c2c1,Homo sapiens,chembl
CHEMBL3577124,6.33,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,Homo sapiens,chembl
CHEMBL3577855,7.24,CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](O)CC3)nc21,Homo sapiens,chembl
CHEMBL3577856,6.07,O[C@H]1CC[C@H](Nc2ncc3ccc(C4CC4)nc3n2)CC1,Homo sapiens,chembl
CHEMBL3577859,5.48,CC(C)n1c(=O)ccc2cnc(N3CCC(CO)CC3)nc21,Homo sapiens,chembl
CHEMBL3577862,6.27,CC(C)n1c(=O)ccc2cnc(NC3CCOCC3)nc21,Homo sapiens,chembl
CHEMBL3577865,6.7,CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](N)CC3)nc21,Homo sapiens,chembl
CHEMBL3577866,6.71,CC(C)C(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577867,6.615,CCNC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577868,6.79,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577869,7.09,CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](NC(=O)NC4CCCC4)CC3)nc21,Homo sapiens,chembl
CHEMBL3577870,6.49,CC(C)C(=O)N[C@H]1CC[C@@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577871,7.43,CCNC(=O)N[C@H]1CC[C@@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577872,6.79,CC(C)C(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577873,6.635,CCNC(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577874,7.55,CC(C)NC(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577875,5.66,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)[nH]c3n2)CC1,Homo sapiens,chembl
CHEMBL3577876,6.62,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577877,7.96,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C4CCCC4)c3n2)CC1,Homo sapiens,chembl
CHEMBL3577878,6.69,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C4CCOCC4)c3n2)CC1,Homo sapiens,chembl
